Read_Name	Count_Max_Ch_m	Kraken_Label	Cluster
c29a9402-57a1-44fa-9211-3a7d02212d51	0.1273333333333333	1279085	0
180ba04a-6ac9-450b-bef9-26d5577406fb	0.0	1279085	8
4b777c69-f689-4018-93f0-8d5be9a31519	0.2240964467005076	41202	7
501d1f57-e199-4d77-b143-6964595d4e06	0.1771095890410959	1279085	3
07f5e3a6-f1b0-4568-83c1-8851acdc2db8	0.1769333333333333	41202	7
9cee796c-abde-4f2b-89aa-f77e320fe618	0.1991782178217822	41202	7
5fb49bb7-5aa8-4049-85aa-58fa114d3a94	0.0687923076923077	1279085	6
93f7b23f-73b1-4e4b-bb35-96bef985340c	0.2024780219780219	41202	7
dd1f0c36-a7d1-42c7-b6f2-c1f5de4a0b81	0.1996394557823129	41202	7
a3009099-7c24-44fb-8499-9e371ab711fe	0.2177578947368421	5506	0
f049b590-c046-4058-b979-ff1b609e9955	0.1707114093959731	1279085	0
6f356c6f-3069-4133-983c-2a1f0dd1b432	0.136395652173913	1279085	0
0c4964b1-23d5-4101-989b-6a0eb69348e7	0.0894137931034482	1279085	5
e930eef5-5a27-4c1a-b79c-dcf2eeb1a4d9	0.1438221343873517	1279085	0
dad3f161-92f9-467d-a5d3-81bdc44b1afe	0.1585697674418604	41202	7
52d984bd-ca4e-482a-9d61-4b47c53b3704	0.1384193548387096	41202	3
c36cdd35-868f-4f1e-96f4-ac7e79466a20	0.1746969696969696	41202	0
10bda5b9-7561-4204-9508-b118154ac1a3	0.1171111111111111	41202	6
5f8b8fee-4676-452d-a5fe-b1bfa5ef9ad6	0.1357083333333333	41202	0
9c3da9cb-0876-40b1-ba58-31c8be30bb48	0.1414680851063829	1279085	0
ef33c8d5-567b-43c0-9b87-2f46b998f335	0.0843207547169811	1279085	5
8a55e3ab-76fd-4d02-8db7-f39af45525fd	0.1890958904109589	1279085	7
d02f0eb6-ae96-440b-867a-f1b1029e7ba7	0.1473148148148148	1279085	0
2d0547b6-babc-44ea-a032-9bd05ed36471	0.2187466666666666	2691571	2
0efc5caf-8e5d-4762-ad28-d46f6a38bf5b	0.1550490196078431	41202	7
40806814-3eb3-4330-8891-6d16965d1294	0.1093466666666666	1279085	5
3b915335-33f9-42b9-9a33-e0ad7c0a9ec3	0.1771592920353982	41202	7
4b2097ee-8428-43cc-b834-12543f9019fe	0.1593469387755102	41202	0
0ef4a99d-aaab-4803-ae66-302e8467a7c9	0.1765859872611465	41202	0
44416bcd-5690-44dd-8e2d-9477d857121a	0.0903714285714285	41202	1
ba4d600e-6231-4c90-ab42-28930a542ccf	0.1655446428571428	41202	7
9d4226c4-0413-4ad4-98f9-10c060022afd	0.1071481481481481	1279085	5
f53f91cd-1abc-49cf-8f75-4b11f4223cd3	0.1807065217391304	1279085	0
4b461323-9a6b-4347-bd8b-fa1ea5d87135	0.149475	41202	3
b3890d5b-1f1a-45f6-8e49-4669c8655800	0.1556982758620689	5506	0
6adde2d0-537a-460d-94b2-c340574fde3a	0.1686767676767677	1279085	0
11459a49-aa12-41f9-ac05-41ad43f7fdb6	0.1905454545454545	41202	7
92096af5-1899-4117-9ec4-abdd06e11fa8	0.181	41202	0
4445ac5b-e332-4a5e-8fcd-4c576d856f87	0.1206331360946745	562	6
98734931-8065-436f-a8c0-397a85c99d8a	0.2081818181818182	41202	7
3ee5aa8c-d477-4c05-ba32-24ba4c3e9f62	0.1585543478260869	1279085	0
0d33ca6c-376b-456d-bd78-622501966df5	0.1908770053475936	41202	7
ab11540a-2210-4d48-a802-9a8b271f7b7d	0.176912037037037	41202	7
348ef812-26d1-429b-8f21-4a9e9d8d05fd	0.098	1279085	6
f5520268-33da-47f1-b510-6b0f102afb08	0.1473963133640553	1279085	0
1257327b-e768-46d7-9ab8-5bd9830579fb	0.129438596491228	0	0
56d1c1c5-9def-429f-a659-c2ef58ed0cea	0.1867204301075268	41202	7
28f02f5c-4d16-4956-bac2-908e5e1a5b2d	0.1650286885245901	41202	7
a3b2bf0b-5f31-4e2a-9ecc-2359f53ac7aa	0.1641688311688311	41202	0
3f631638-9a83-42ff-b60b-b92953bbfafd	0.2116201550387597	41202	7
2ffe63ac-cd3b-4842-a8e7-9b573bc627e6	0.1447972972972973	41202	0
a522fb4e-0397-4475-ac5f-27a2d4283897	0.2293884297520661	196198	2
13746236-647e-4165-b6e0-7718057bf8fe	0.1111467889908257	41202	3
e9227952-f659-40f2-9631-03575da4cdfc	0.1222692307692307	3073902	3
d4094018-2636-4d77-8c16-34eb5d25a81a	0.2592935779816513	41202	2
b26ebbba-cc87-45cf-af87-c54b6d80e0d4	0.1593473684210526	41202	7
ef1ce20f-427a-442a-a0ce-141e89afd1e9	0.1530483870967742	1279085	0
bcbb1950-b0ea-4f27-bc89-1aad1040e192	0.166075	0	0
f8335598-1054-4407-9ecb-cd869bae1808	0.1290405405405405	41202	0
363eec14-102e-41e3-a832-3cf3fdb77379	0.184775	196821	7
307f224d-c31b-41da-bc1d-5fa3f059fdae	0.1851558441558441	41202	7
a0bb124a-8c0a-4bf4-bac4-3073158d12ab	0.09894	1279085	5
c485b401-3383-4a82-bf8b-e70efb645bd1	0.2006666666666666	1279085	1
14f34135-1a3e-41d7-9abf-d5f27e5b5a62	0.1205584415584415	1279085	5
9bb139bc-6b9f-41b3-9f43-b1c3eb5ffbbb	0.1990227272727272	41202	7
06980cee-23a5-4737-8c79-77f873afb34c	0.1741100917431192	41202	7
b39732b2-c86e-4a2e-8caf-69ec20a04a41	0.1706206896551724	1279085	0
eff71be5-a70d-455a-8aba-264c23529173	0.1268823529411764	1279085	5
85805f2b-1bf1-448b-b111-ca816c399da0	0.1591451612903226	1279085	0
40ef049d-8697-4f2a-947b-7250d37241f4	0.2120632911392405	41202	7
fd8172ad-5bf8-480f-996f-e8d200fcf54c	0.1577435897435897	1279085	0
3543313d-c754-4ac5-8c2a-f5a9f0966618	0.1798541666666666	1279085	0
cac9363a-0223-4c64-a18a-fc9e7fbaf433	0.1551176470588235	1279085	0
0cab80d5-e57f-4f1b-bd9f-6833dc9cbc08	0.1356103896103896	41202	0
966d0934-60b1-4e98-833d-a0ec20392a9a	0.2945363636363636	3027225	2
170ccc67-018e-4906-bb84-91ebfe19449e	0.1623235294117647	1279085	0
d838198c-319f-4a37-ba00-33840f9d3945	0.1550598802395209	41202	3
43dbbd8f-a11d-472a-93cd-60620cc67a2d	0.1550420168067227	41202	0
e76bf42a-d307-443f-82eb-16c1383d8f50	0.0726981132075471	1279085	5
702746d4-0841-4a44-b852-404232f360fe	0.1492222222222222	1279085	0
734be0db-1272-41bd-a561-184f8d82650d	0.172292817679558	1279085	0
2f4ff814-1c65-41f4-9840-d4bcf6856035	0.1243770491803278	1279085	6
160f59a6-d417-4bab-aa75-846a9da564f4	0.1714112903225806	1279085	0
fd186075-4fbb-4410-8ae3-1ca3fa2896b6	0.2258977777777777	41202	2
695cf0a0-99d6-48d3-9ff8-e15184261510	0.1922971014492753	41202	7
d8488c75-b111-4916-9343-349b4d788538	0.1094411764705882	1279085	6
e4f7dc1c-6fbf-481d-af14-fc568c1d6311	0.1949639639639639	41202	7
3029d99d-f434-4cf4-bb23-ce6f36c2d6ea	0.1097961165048543	1279085	5
f2eb1273-2300-47c4-9114-21b585584593	0.1352716049382716	1279085	0
355cea0a-e599-4bb9-88ca-39b9cb66bf59	0.1545322580645161	1279085	0
a57842b8-ca43-4378-9271-14f886486943	0.1368780487804878	5506	5
4cce6365-22a5-4e9c-8262-ebe64e13a7d8	0.1861111111111111	41202	7
24cd7ad6-d9f5-43f2-9784-12c1446cf518	0.1489466666666666	41202	0
3762a527-333b-4cc8-8f30-390df654723b	0.7690714285714285	1279085	2
7b18f6a4-3d68-4782-b02c-8494e17ea045	0.1113970588235294	41202	6
94b5befb-05f7-48ab-8183-c291a392592c	0.1314909090909091	0	5
f5c4932c-79e9-4d81-a388-db4c93bcf192	0.1322146596858638	1279085	5
6f7b64b4-f0a6-413e-bd2e-1f03f524b3ea	0.2075116279069767	41202	7
a6d4c5e8-5cb5-4c6d-94d8-8bf4a124f741	0.1457462686567164	1279085	3
81aaeca8-48c4-44ec-943d-63d6c77fffd7	0.1548542199488491	1279085	0
f9bda67f-6a6a-40f9-bfa6-e774d39123a3	0.1861988304093567	1827300	7
99dc9ed4-cdcd-4996-af00-0973f50955a2	0.15454	41202	3
092a686e-2514-41b8-bc50-f56b08e34c1a	0.2160550161812297	41202	7
efdaf35f-849c-4048-aa08-a5f72875b133	0.1562254335260115	1279085	0
11761a32-538f-4b55-b041-36892a3401bd	0.2569565217391304	41202	2
93f37710-c460-4431-922e-3ca085bff67f	0.2906249999999999	41202	2
847daac2-e591-461b-a960-a04d99144e13	0.1093315789473684	1279085	5
2f3b51df-6798-46bc-8901-f8842bfa1693	0.0919777777777777	1279085	5
a77ecc99-eaa7-4b62-bbe4-007c00a3b31e	0.1473333333333333	1279085	6
0f1c7a36-78a8-4007-b1a9-ecfa93dcf640	0.13425	1279085	0
2c8d8bd5-899e-4d9b-96b6-8c715eadffe2	0.1049247311827956	1279085	5
381b9b41-52ee-4884-807c-561547035b91	0.11623	41202	5
a0dfceff-0cea-4411-ad35-3b3631c79611	0.1885887850467289	41202	7
2fe1f186-ffd6-485d-acdc-71b053ef455f	0.16704	41202	7
4f58e6f9-1a3a-41d1-a3e1-2a0e1ef59cf2	0.1064473684210526	1279085	5
18a60d29-feeb-47a1-b990-ac5789ec57a3	0.1427325581395349	1279085	0
c0fe6c5e-ad59-4722-b2aa-7976559beddc	0.1780952380952381	1279085	0
96631b7e-4e33-48f3-8290-4a5e9a39204e	0.1502090395480226	1279085	0
6fb7d035-7f28-4bdc-ac8f-d2792c479a8f	0.2508425196850393	41202	2
e0d8f2bb-87e9-4177-99f9-42944a51c9fc	0.111051948051948	1279085	3
6e108c0e-502d-4780-9c56-50d75a1da1a3	0.1152727272727272	1279085	5
445e05ba-00bd-4ede-96f5-344160456116	0.09859375	1279085	5
82b6c96c-cef8-4d52-9553-2b8d7b117dba	0.1360434782608695	1279085	0
fddbe039-c980-4f5d-8459-08d1014d90bc	0.1195662650602409	41202	3
821abdde-03dc-4da3-89e0-b2dad4128152	0.1365581395348837	41202	6
79e228d1-15ec-427a-88b7-497b92ee5a29	0.1968787878787878	1279085	0
9ca2ee2f-ebb3-44c6-9cd2-1f9591a44bbf	0.1880909090909091	1279085	0
9cc0190d-9c17-4099-a194-632c874eeb5a	0.1972280701754385	41202	7
f17db627-09c1-498a-afb2-ab03bc091951	0.1732297297297297	1279085	0
97b0dd3e-a791-42a0-81df-9b996e9af47a	0.1062203389830508	1279085	5
8847c0b9-cf87-48e8-a192-0f8fca2e75cd	0.1640242424242424	1279085	0
ae776ede-156f-4558-93b7-4725f64306c6	0.0812142857142857	41202	1
d00d9bae-822f-49f3-b57f-74b65c153242	0.1985	1279085	0
84680391-deea-4735-bf10-ac4666fcc3be	0.4352340425531915	41202	2
e2e07a28-afd3-41df-a1e0-d56b20b43164	0.1524090909090909	1279085	0
c7f6d07b-1b7f-4d98-a874-6558bd3f891f	0.202254716981132	41202	7
86b91759-d1c8-4235-b3db-b91d5d6db1a4	0.1536938775510204	41202	7
d8fa12ef-daf1-406d-a7df-6f44081547af	0.1724487179487179	41202	3
531d4e5f-a1c0-4175-bb57-9934adc6761f	0.0553333333333333	334819	1
43efb0ca-f649-4768-91b5-ea7223c57281	0.1680147058823529	41202	7
a3ee9b3d-5435-4234-af9c-ceefb72ed87f	0.1948453608247422	41202	7
4f3f69df-0ef3-4c1f-81da-8155ff096019	0.1127379912663755	1279085	6
d25f605e-db3a-4714-adf7-1576f9e78b7f	0.25339	41202	2
bac7bbeb-0064-4853-9595-a3129b43f7b5	0.1759791666666666	1279085	0
0da96fff-0a43-48e8-8c02-548cc2bf4a15	0.1837241379310344	41202	0
bd1f9463-5f89-465d-b02a-d62d9198190f	0.2170945945945946	1279085	0
829d8e92-8987-415c-ae2e-308bbfc129ea	0.1488833333333333	1279085	0
872d6f6c-659b-43d2-9b31-6485f7750b0b	0.1387317073170731	41202	3
f62dcc42-80ed-4b72-aa77-ae05a260c32f	0.181528	41202	7
953527e4-4de2-46c2-a462-7222b57ae678	0.08216	334819	5
2666d7fd-b6d9-467f-ad21-fd3d036f7cd0	0.1615657327586206	1279085	0
f9850d33-2b8d-428d-8557-684298899c47	0.1429655172413793	1279085	0
d108f41b-c2bc-437d-a6be-780889d1831a	0.2717323943661971	0	0
0f9305d9-7b65-47d0-a6fb-fe926b573baf	0.1936092307692307	41202	7
5134e56d-02b1-415d-a731-a9d19b14f694	0.2886921133875947	9606	4
577fba1a-1af3-449f-b838-bd768752c04f	0.1752985074626865	1279085	0
7aa1a71d-2748-4c1b-9a88-c747ee6ad3ef	0.086276923076923	1279085	5
bff4acd3-3c5e-4d86-83f9-91a0bb3c7ded	0.176	41202	3
10bedeba-a30b-4766-a25c-ac7befb25deb	0.1330224719101123	1279085	5
837bb503-45ab-4a0b-a65e-2be780bc84cf	0.1230444444444444	1279085	6
b71a2bf0-0f3d-4af8-b088-82b9900fedb4	0.1102676056338028	1279085	5
88fbc893-1592-4d0f-8101-3091feadc824	0.1387466666666666	41202	3
ee25be9a-8e44-4079-9c1e-6b300bba22f0	0.0921717791411042	1279085	5
60f89bee-2577-4f7f-8199-0f4d2bd8934a	0.1243163265306122	41202	5
67cf1df3-443f-4b02-8f10-ed487fc613a5	0.10568156424581	1279085	5
4fff4e9c-cd4b-4448-a850-14f5bcea8ee4	0.3008632478632478	41202	2
e6b20a5a-f1cf-497e-804f-4ba0cd3fe120	0.2145949367088607	41202	7
7221fcb1-7f2e-45f8-b6d3-8be684619066	0.2099172932330827	0	2
0d1fec51-c3bf-47d9-9756-2e551b530ee2	0.089	543	5
29d49d5b-5311-4c16-8db9-f4b439616c6a	0.1872210526315789	41202	7
17d94471-10c6-4f35-9f4b-d5f1fb6ff7a8	0.1542765957446808	1279085	0
0af7c8a2-8ae8-45c1-9ffb-f571382f4b38	0.2324705882352941	41202	2
7e481fe3-8cd7-4032-846e-48c7a0d97f35	0.1250724637681159	1279085	3
e4afa30a-d00b-41d3-bbf8-4c94c831fcee	0.1381363636363636	41202	3
1f34a31f-2963-4ae5-a585-db8b24e0924f	0.0945454545454545	562	6
43881b53-a6ca-455b-8ce1-2f9a248c83ab	0.1071860465116279	0	6
0b1fb20c-e281-4809-8006-fc3b3905abaa	0.2097727272727272	1279085	0
faf341f6-5309-43e9-863f-21b917483757	0.1460434782608695	41202	7
fc1ce54f-d577-4db0-8830-07068f1be95d	0.1169038461538461	1279085	0
f0aee2b6-6aa3-430a-8937-eeea4da60e37	0.2233700787401574	41202	0
b44dbd70-6c2e-4a7b-b48e-09b43f8412ff	0.1334689265536723	562	6
e151988b-f0c1-4d69-b22d-0f19e5a3c4ca	0.2013307086614173	41202	7
c23c3b89-d05c-4d3b-ad4e-064a60f5f719	0.1282357723577235	1279085	5
ffde8e4c-3260-4f63-a80a-0aceedfff22a	0.1413508771929824	1279085	0
c64924d9-0dfd-4a92-87fe-d7a86434d2bd	0.141442748091603	1279085	0
4753f661-645f-4f93-89a9-82206bd61d11	0.2218026315789473	2816248	7
5382c808-7c5c-4a49-aa58-4c3d72e45eba	0.1196936936936936	41202	6
0d8df362-f5c8-4aa6-bf3b-2e41ba0cff67	0.1740592592592592	41202	0
2786e54d-7f39-49d6-8435-c6cf146ef6bf	0.2227536231884057	41202	0
93749fed-b71c-4186-af4c-10c42a3fa3d0	0.1186390041493775	1279085	5
03049b5c-90ad-4c39-a2da-67dc18d79a7c	0.108457627118644	1279085	0
3fe43d73-ace2-46db-8082-b998cb56675d	0.2191323529411764	3027225	2
9e194b04-c988-4fe2-8a40-455b5b5a74a4	0.2667850467289719	41202	7
7ca64a5e-ab86-45ab-bd84-a23d8c1020c0	0.1702738095238095	41202	7
8fbafc67-bad3-4b09-bc45-df25a0357e1d	0.0954213197969543	1279085	5
69818fb5-5d0a-4527-99c5-a3f446b9abdb	0.1644132653061224	41202	3
27bbd3a3-ef0b-4883-84a1-eebc32937b1f	0.1884464285714286	41202	7
3a826355-fc34-4345-9504-e177b873f09a	0.2178275862068965	196821	2
738580e5-79ed-447d-bbfd-5c695f9a0f97	0.1097183908045977	562	6
155e219b-54b2-4504-a755-b7220597c5e7	0.1403240223463687	562	6
ad2232db-2739-4238-80eb-6de195923696	0.1415972222222222	41202	0
823595bd-1755-4c2c-aab5-dd9372c91231	0.1967701149425287	41202	0
5d89161e-6257-42b7-9c90-316981440358	0.1234368932038835	1279085	5
d5ef4a73-448b-4b8e-8e9a-986133427593	0.2714319526627219	41202	0
0cd46c7d-b2e0-46cb-a9ac-09c6d1df6153	0.0646179775280899	0	6
654a0ea1-ca5e-47fc-9c59-6e9269110c02	0.1657932692307692	41202	3
0bad6e00-c9e9-4d38-8c39-6b70632c1ed9	0.1521554959785522	1279085	0
3174e295-9750-4b46-99c6-280b4392bdc8	0.2280655737704917	41202	2
1240d7a4-6c81-431a-8261-8c5c6f24a8b0	0.1488146341463414	41202	0
38ced815-0b23-4dc7-8975-5b17205f2e1a	0.17395	41202	0
